FID	IID	Menthol_Sweet	Menthol_Salty	Menthol_Sour	Menthol_Bitter	Menthol_Burn	Menthol_Cool	Menthol_Liking	Menthol_Intense	Capsaicin_Sweet	Capsaicin_Salty	Capsaicin_Sour	Capsaicin_Bitter	Capsaicin_Burn	Capsaicin_Cool	Capsaicin_Liking	Capsaicin_Intense	X25CornOilNoFA_Fatty	X25CornOilNoFA_Salty	X25CornOilNoFA_Crispy	X25CornOilNoFA_Liking	X15CornOilNoFA_Fatty	X15CornOilNoFA_Salty	X15CornOilNoFA_Crispy	X15CornOilNoFA_Liking	X5CornOilNoFA_Fatty	X5CornOilNoFA_Salty	X5CornOilNoFA_Crispy	X5CornOilNoFA_Liking	X10CornOilNoFA_Fatty	X10CornOilNoFA_Salty	X10CornOilNoFA_Crispy	X10CornOilNoFA_Liking	X5CornOil_02Palmitic_Fatty	X5CornOil_02Palmitic_Salty	X5CornOil_02Palmitic_Crispy	X5CornOil_02Palmitic_Liking	X25CornOil_02Palmitic_Fatty	X25CornOil_02Palmitic_Salty	X25CornOil_02Palmitic_Crispy	X25CornOil_02Palmitic_Liking	Water_Cool1	Sucrose_Cool2	NaCl_Cool3	PTC_Cool9	logMenthol_Sweet	logMenthol_Salty	logMenthol_Sour	logMenthol_Bitter	logMenthol_Burn	logMenthol_Cool	logMenthol_Liking	logMenthol_Intense	logCapsaicin_Sweet	logCapsaicin_Salty	logCapsaicin_Sour	logCapsaicin_Bitter	logCapsaicin_Burn	logCapsaicin_Cool	logCapsaicin_Liking	logCapsaicin_Intense	logX25CornOilNoFA_Fatty	logX25CornOilNoFA_Salty	logX25CornOilNoFA_Crispy	logX25CornOilNoFA_Liking	logX15CornOilNoFA_Fatty	logX15CornOilNoFA_Salty	logX15CornOilNoFA_Crispy	logX15CornOilNoFA_Liking	logX5CornOilNoFA_Fatty	logX5CornOilNoFA_Salty	logX5CornOilNoFA_Crispy	logX5CornOilNoFA_Liking	logX10CornOilNoFA_Fatty	logX10CornOilNoFA_Salty	logX10CornOilNoFA_Crispy	logX10CornOilNoFA_Liking	logX5CornOil_02Palmitic_Fatty	logX5CornOil_02Palmitic_Salty	logX5CornOil_02Palmitic_Crispy	logX5CornOil_02Palmitic_Liking	logX25CornOil_02Palmitic_Fatty	logX25CornOil_02Palmitic_Salty	logX25CornOil_02Palmitic_Crispy	logX25CornOil_02Palmitic_Liking	logWater_Cool1	logSucrose_Cool2	logNaCl_Cool3	logPTC_Cool9	sqrtMenthol_Sweet	sqrtMenthol_Salty	sqrtMenthol_Sour	sqrtMenthol_Bitter	sqrtMenthol_Burn	sqrtMenthol_Cool	sqrtMenthol_Liking	sqrtMenthol_Intense	sqrtCapsaicin_Sweet	sqrtCapsaicin_Salty	sqrtCapsaicin_Sour	sqrtCapsaicin_Bitter	sqrtCapsaicin_Burn	sqrtCapsaicin_Cool	sqrtCapsaicin_Liking	sqrtCapsaicin_Intense	sqrtX25CornOilNoFA_Fatty	sqrtX25CornOilNoFA_Salty	sqrtX25CornOilNoFA_Crispy	sqrtX25CornOilNoFA_Liking	sqrtX15CornOilNoFA_Fatty	sqrtX15CornOilNoFA_Salty	sqrtX15CornOilNoFA_Crispy	sqrtX15CornOilNoFA_Liking	sqrtX5CornOilNoFA_Fatty	sqrtX5CornOilNoFA_Salty	sqrtX5CornOilNoFA_Crispy	sqrtX5CornOilNoFA_Liking	sqrtX10CornOilNoFA_Fatty	sqrtX10CornOilNoFA_Salty	sqrtX10CornOilNoFA_Crispy	sqrtX10CornOilNoFA_Liking	sqrtX5CornOil_02Palmitic_Fatty	sqrtX5CornOil_02Palmitic_Salty	sqrtX5CornOil_02Palmitic_Crispy	sqrtX5CornOil_02Palmitic_Liking	sqrtX25CornOil_02Palmitic_Fatty	sqrtX25CornOil_02Palmitic_Salty	sqrtX25CornOil_02Palmitic_Crispy	sqrtX25CornOil_02Palmitic_Liking	sqrtWater_Cool1	sqrtSucrose_Cool2	sqrtNaCl_Cool3	sqrtPTC_Cool9	zsqrtMenthol_Sweet	zsqrtMenthol_Salty	zsqrtMenthol_Sour	zsqrtMenthol_Bitter	zsqrtMenthol_Burn	zsqrtMenthol_Cool	zsqrtMenthol_Liking	zsqrtMenthol_Intense	zsqrtCapsaicin_Sweet	zsqrtCapsaicin_Salty	zsqrtCapsaicin_Sour	zsqrtCapsaicin_Bitter	zsqrtCapsaicin_Burn	zsqrtCapsaicin_Cool	zsqrtCapsaicin_Liking	zsqrtCapsaicin_Intense	zsqrtX25CornOilNoFA_Fatty	zsqrtX25CornOilNoFA_Salty	zsqrtX25CornOilNoFA_Crispy	zsqrtX25CornOilNoFA_Liking	zsqrtX15CornOilNoFA_Fatty	zsqrtX15CornOilNoFA_Salty	zsqrtX15CornOilNoFA_Crispy	zsqrtX15CornOilNoFA_Liking	zsqrtX5CornOilNoFA_Fatty	zsqrtX5CornOilNoFA_Salty	zsqrtX5CornOilNoFA_Crispy	zsqrtX5CornOilNoFA_Liking	zsqrtX10CornOilNoFA_Fatty	zsqrtX10CornOilNoFA_Salty	zsqrtX10CornOilNoFA_Crispy	zsqrtX10CornOilNoFA_Liking	zsqrtX5CornOil_02Palmitic_Fatty	zsqrtX5CornOil_02Palmitic_Salty	zsqrtX5CornOil_02Palmitic_Crispy	zsqrtX5CornOil_02Palmitic_Liking	zsqrtX25CornOil_02Palmitic_Fatty	zsqrtX25CornOil_02Palmitic_Salty	zsqrtX25CornOil_02Palmitic_Crispy	zsqrtX25CornOil_02Palmitic_Liking	zsqrtWater_Cool1	zsqrtSucrose_Cool2	zsqrtNaCl_Cool3	zsqrtPTC_Cool9
TW_2377_TW_2377	TW_2377_TW_2377	0	0	0	1.1	0	0	1.3	1.4	0	0	0	0	3	0	2.2	3.6	0.8	0.5	0.8	1.8	1.9	1.4	2.9	3.2	4.4	2.3	2.7	2.7	2.9	2	1.9	2.6	2.9	0.6	0.7	1.2	2.2	1.2	3.1	3.3	0.2	0	0	0.5	-1	-1	-1	0.079181246	-1	-1	0.146128036	0.176091259	-1	-1	-1	-1	0.491361694	-1	0.361727836	0.568201724	-0.045757491	-0.22184875	-0.045757491	0.278753601	0.301029996	0.176091259	0.477121255	0.51851394	0.653212514	0.380211242	0.447158031	0.447158031	0.477121255	0.322219295	0.301029996	0.431363764	0.477121255	-0.15490196	-0.096910013	0.113943352	0.361727836	0.113943352	0.505149978	0.531478917	-0.522878745	-1	-1	-0.22184875	0	0	0	1.048808848	0	0	1.140175425	1.183215957	0	0	0	0	1.732050808	0	1.483239697	1.897366596	0.894427191	0.707106781	0.894427191	1.341640786	1.378404875	1.183215957	1.702938637	1.788854382	2.097617696	1.516575089	1.643167673	1.643167673	1.702938637	1.414213562	1.378404875	1.61245155	1.702938637	0.774596669	0.836660027	1.095445115	1.483239697	1.095445115	1.760681686	1.816590212	0.447213595	0	0	0.707106781	-0.050702013	-0.050702013	-0.207977376	1.400275153	-0.865163895	-0.907601625	-0.425450464	-1.912656023	-0.071059848	-0.086782944	-0.250122263	-0.309012845	-0.338388435	-0.121305038	0.893523512	-0.919841171	-0.798705458	-1.223933936	-2.347709382	-1.845427241	-0.345517132	-0.743363829	-0.856416413	-0.963310154	1.070839733	0.226385898	-0.456035099	-0.939404826	0.219843159	-0.271652831	-1.239733583	-1.283368584	0.192737042	-0.975066624	-2.13911239	-2.022957407	-0.037446933	-0.462228088	-0.314465605	-0.199417728	0.052558677	-0.126897547	-0.050702013	1.26079564
TW_2381_TW_2381	TW_2381_TW_2381	0	0	0	0	0	2.5	2.8	2.6	0	0	0	0	2.7	0	2.3	3.7	0.8	3.3	3.8	4.9	2.8	3.4	3	4.7	0.5	1.3	2.1	5.5	1.3	3.6	3.8	5.4	0.6	1.2	1	4.5	1.1	2.2	4.5	5.9	0	0	0	0	-1	-1	-1	-1	-1	0.414973348	0.462397998	0.431363764	-1	-1	-1	-1	0.447158031	-1	0.380211242	0.579783597	-0.045757491	0.531478917	0.591064607	0.698970004	0.462397998	0.544068044	0.491361694	0.681241237	-0.22184875	0.146128036	0.342422681	0.748188027	0.146128036	0.568201724	0.591064607	0.740362689	-0.15490196	0.113943352	0.041392685	0.662757832	0.079181246	0.361727836	0.662757832	0.77815125	-1	-1	-1	-1	0	0	0	0	0	1.58113883	1.673320053	1.61245155	0	0	0	0	1.643167673	0	1.516575089	1.923538406	0.894427191	1.816590212	1.949358869	2.213594362	1.673320053	1.843908891	1.732050808	2.167948339	0.707106781	1.140175425	1.449137675	2.34520788	1.140175425	1.897366596	1.949358869	2.323790008	0.774596669	1.095445115	1	2.121320344	1.048808848	1.483239697	2.121320344	2.42899156	0	0	0	0	-0.050702013	-0.050702013	-0.207977376	-0.355375502	-0.865163895	0.6199071	0.382553036	-0.859983393	-0.071059848	-0.086782944	-0.250122263	-0.309012845	-0.451665756	-0.121305038	0.943539885	-0.851325157	-0.798705458	0.596633387	-0.030821673	0.147903821	0.17816326	0.43442577	-0.781483046	0.064615085	-1.383826233	-0.398337829	-0.844811656	0.663319162	-0.790209412	0.623321164	0.005011717	0.614807389	-1.368576135	-0.486838343	-1.808774944	0.249885058	-0.729783469	0.160107583	0.436347648	0.928251601	-0.605815742	-0.126897547	-0.050702013	-0.339631314
TW_317_TW_317	TW_317_TW_317	0	0	0	0	2.5	0	0.1	3.8	0	0	0	2.6	4.7	0	0.2	4.5	0.8	1.2	2.5	4.7	1.5	3.7	3.1	5.3	1.9	0.4	3.2	4.4	3.4	2.4	3.9	3.7	3.8	2	4.3	5.4	3.9	3.2	2	4.3	0.7	0	0	0	-1	-1	-1	-1	0.414973348	-1	-0.698970004	0.591064607	-1	-1	-1	0.431363764	0.681241237	-1	-0.522878745	0.662757832	-0.045757491	0.113943352	0.414973348	0.681241237	0.204119983	0.579783597	0.505149978	0.73239376	0.301029996	-0.301029996	0.51851394	0.653212514	0.544068044	0.397940009	0.602059991	0.579783597	0.591064607	0.322219295	0.643452676	0.740362689	0.602059991	0.51851394	0.322219295	0.643452676	-0.096910013	-1	-1	-1	0	0	0	0	1.58113883	0	0.316227766	1.949358869	0	0	0	1.61245155	2.167948339	0	0.447213595	2.121320344	0.894427191	1.095445115	1.58113883	2.167948339	1.224744871	1.923538406	1.760681686	2.302172887	1.378404875	0.632455532	1.788854382	2.097617696	1.843908891	1.549193338	1.974841766	1.923538406	1.949358869	1.414213562	2.073644135	2.323790008	1.974841766	1.788854382	1.414213562	2.073644135	0.836660027	0	0	0	-0.050702013	-0.050702013	-0.207977376	-0.355375502	0.821492427	-0.907601625	-1.674178402	-0.033739905	-0.071059848	-0.086782944	-0.250122263	2.422046962	0.217142204	-0.121305038	-0.660928539	-0.333545529	-0.798705458	-0.586703977	-0.839522843	0.043554647	-0.618370946	0.576377968	-0.707788504	0.428569186	-0.198785133	-1.241018348	-0.164123653	0.098082694	0.472857862	-0.021621514	0.06056736	-0.453246736	0.607173929	-0.001775152	0.362554313	0.698459735	0.746001284	0.650560335	-1.035777238	0.273918632	0.625890014	-0.126897547	-0.050702013	-0.339631314
TW_382_TW_382	TW_382_TW_382	0	0	0	0	0	3.6	4.9	5.3	0	0	0	0	6.1	0	0.4	5.6	0.8	3.3	6.6	5.4	1.5	1.5	3.3	3.4	3	3.1	4.1	4.1	5.2	5.1	5.3	5.5	1.3	1	1	1.2	1.6	1.6	1.4	2.4	0	0	0	0	-1	-1	-1	-1	-1	0.568201724	0.698970004	0.73239376	-1	-1	-1	-1	0.792391689	-1	-0.301029996	0.755874856	-0.045757491	0.531478917	0.826074803	0.740362689	0.204119983	0.204119983	0.531478917	0.544068044	0.491361694	0.505149978	0.62324929	0.62324929	0.72427587	0.716003344	0.73239376	0.748188027	0.146128036	0.041392685	0.041392685	0.113943352	0.230448921	0.230448921	0.176091259	0.397940009	-1	-1	-1	-1	0	0	0	0	0	1.897366596	2.213594362	2.302172887	0	0	0	0	2.469817807	0	0.632455532	2.366431913	0.894427191	1.816590212	2.569046516	2.323790008	1.224744871	1.224744871	1.816590212	1.843908891	1.732050808	1.760681686	2.024845673	2.024845673	2.28035085	2.258317958	2.302172887	2.34520788	1.140175425	1	1	1.095445115	1.264911064	1.264911064	1.183215957	1.549193338	0	0	0	0	-0.050702013	-0.050702013	-0.207977376	-0.355375502	-0.865163895	0.925408845	1.201361872	0.831513737	-0.071059848	-0.086782944	-0.250122263	-0.309012845	0.601860461	-0.121305038	-0.382991807	0.308139845	-0.798705458	0.596633387	1.330163804	0.399816778	-0.618370946	-0.669331975	-0.563882572	-0.814028114	0.425505282	0.631538181	0.308730456	-0.06805233	1.25618789	1.291933508	0.774186809	0.671960056	-0.753734893	-0.632075152	-1.808774944	-2.022957407	-0.385389281	-0.190267854	-1.516690915	-0.691799489	-0.605815742	-0.126897547	-0.050702013	-0.339631314
TW_896_TW_896	TW_896_TW_896	0	0	0	0	0	4.8	5	3.9	0	0	0	0	4.3	0	1.1	3.8	0.8	2.1	5	6.5	2.4	1.6	3.4	6.4	2.4	0.7	4	6.9	4.4	1.6	1.1	6.9	0.6	0.5	1.7	7.4	3.5	3.6	2	5.4	0	0	0	0	-1	-1	-1	-1	-1	0.69019608	0.707570176	0.602059991	-1	-1	-1	-1	0.643452676	-1	0.079181246	0.591064607	-0.045757491	0.342422681	0.707570176	0.819543936	0.397940009	0.230448921	0.544068044	0.812913357	0.397940009	-0.096910013	0.612783857	0.84509804	0.653212514	0.230448921	0.079181246	0.84509804	-0.15490196	-0.22184875	0.255272505	0.875061263	0.556302501	0.568201724	0.322219295	0.740362689	-1	-1	-1	-1	0	0	0	0	0	2.19089023	2.236067977	1.974841766	0	0	0	0	2.073644135	0	1.048808848	1.949358869	0.894427191	1.449137675	2.236067977	2.549509757	1.549193338	1.264911064	1.843908891	2.529822128	1.549193338	0.836660027	2	2.626785107	2.097617696	1.264911064	1.048808848	2.626785107	0.774596669	0.707106781	1.303840481	2.720294102	1.870828693	1.897366596	1.414213562	2.323790008	0	0	0	0	-0.050702013	-0.050702013	-0.207977376	-0.355375502	-0.865163895	1.208976552	1.235421597	0.028755257	-0.071059848	-0.086782944	-0.250122263	-0.309012845	0.096955988	-0.121305038	0.2417041	-0.783728945	-0.798705458	-0.006324767	0.598861578	0.915823822	-0.042248342	-0.597729386	-0.493565569	1.045847294	0.102707378	-0.902092983	0.258947353	1.306146413	0.928216751	-0.548215004	-1.958290787	1.423336734	-1.368576135	-1.077764556	-1.1942904	1.576920699	0.580239458	0.824701554	-1.035777238	0.734534582	-0.605815742	-0.126897547	-0.050702013	-0.339631314
TW_107_TW_107	TW_107_TW_107	0	0	0	0	1.8	0	0.5	0.4	0	0	0	0	6.4	0	1.2	4.6	0.9	0.9	2.6	6.1	2.9	2.8	3.5	6	0.7	0.6	0.6	3.8	4.3	3.9	3.9	5.1	1.6	1.9	4.8	5.6	2.3	1.4	4.4	5.1	0	0	0	0	-1	-1	-1	-1	0.278753601	-1	-0.22184875	-0.301029996	-1	-1	-1	-1	0.812913357	-1	0.113943352	0.672097858	0	0	0.431363764	0.792391689	0.477121255	0.462397998	0.556302501	0.785329835	-0.096910013	-0.15490196	-0.15490196	0.591064607	0.643452676	0.602059991	0.602059991	0.716003344	0.230448921	0.301029996	0.69019608	0.755874856	0.380211242	0.176091259	0.653212514	0.716003344	-1	-1	-1	-1	0	0	0	0	1.341640786	0	0.707106781	0.632455532	0	0	0	0	2.529822128	0	1.095445115	2.144761059	0.948683298	0.948683298	1.61245155	2.469817807	1.702938637	1.673320053	1.870828693	2.449489743	0.836660027	0.774596669	0.774596669	1.949358869	2.073644135	1.974841766	1.974841766	2.258317958	1.264911064	1.378404875	2.19089023	2.366431913	1.516575089	1.183215957	2.097617696	2.258317958	0	0	0	0	-0.050702013	-0.050702013	-0.207977376	-0.355375502	0.566011452	-0.907601625	-1.081784527	-3.263360472	-0.071059848	-0.086782944	-0.250122263	-0.309012845	0.67833311	-0.121305038	0.311677087	-0.272179336	-0.707253887	-0.827527554	-0.770752459	0.733643895	0.230756931	0.130324199	-0.424275257	0.828023494	-1.155126163	-1.005101716	-2.196384779	-0.240385069	0.885188784	0.766833173	0.06056736	0.44009805	-0.543950779	-0.056264472	0.599671872	0.792933537	0.015678461	-0.321372778	0.387001129	0.613975046	-0.605815742	-0.126897547	-0.050702013	-0.339631314
TW_1431_TW_1431	TW_1431_TW_1431	0	0	0	0	0	3.6	4.3	4.9	0	0	0	0	7	0	2	6.3	0.9	2.4	5.7	4.5	1.5	6	5.3	5.1	1.6	4.3	4.6	4.9	3.5	5.9	4.7	5.1	3	3.5	4.5	4.9	2.8	4.8	5.3	4.8	0	0.9	0	0	-1	-1	-1	-1	-1	0.568201724	0.643452676	0.698970004	-1	-1	-1	-1	0.851258349	-1	0.322219295	0.806179974	0	0.397940009	0.763427994	0.662757832	0.204119983	0.785329835	0.73239376	0.716003344	0.230448921	0.643452676	0.672097858	0.698970004	0.556302501	0.77815125	0.681241237	0.716003344	0.491361694	0.556302501	0.662757832	0.698970004	0.462397998	0.69019608	0.73239376	0.69019608	-1	0	-1	-1	0	0	0	0	0	1.897366596	2.073644135	2.213594362	0	0	0	0	2.645751311	0	1.414213562	2.50998008	0.948683298	1.549193338	2.387467277	2.121320344	1.224744871	2.449489743	2.302172887	2.258317958	1.264911064	2.073644135	2.144761059	2.213594362	1.870828693	2.42899156	2.167948339	2.258317958	1.732050808	1.870828693	2.121320344	2.213594362	1.673320053	2.19089023	2.302172887	2.19089023	0	0.948683298	0	0	-0.050702013	-0.050702013	-0.207977376	-0.355375502	-0.865163895	0.925408845	0.989261314	0.614280613	-0.071059848	-0.086782944	-0.250122263	-0.309012845	0.826079332	-0.121305038	0.7899568	0.683939158	-0.707253887	0.15785801	0.931371431	-0.063039366	-0.618370946	1.51396937	0.685984535	0.309655161	-0.399135516	1.150972937	0.549004081	0.362851838	0.52117377	1.608082687	0.481561874	0.44009805	0.241698758	0.693046416	0.458974295	0.454319574	0.26547717	1.295750496	0.812864372	0.489814344	-0.605815742	4.538847982	-0.050702013	-0.339631314
TW_1861_TW_1861	TW_1861_TW_1861	0	0	0	0	0	3.2	4.6	5.6	0	0	0	0	5	0	1.7	4.9	0.9	2.3	5.2	5.1	0	3.8	4.7	5.2	1.5	4.8	5.8	5.7	0	1.6	4.3	4.7	0.2	2.2	4.2	4.3	0.2	4.1	5.4	4.5	0	0	0	0	-1	-1	-1	-1	-1	0.51851394	0.672097858	0.755874856	-1	-1	-1	-1	0.707570176	-1	0.255272505	0.698970004	0	0.380211242	0.72427587	0.716003344	-1	0.591064607	0.681241237	0.72427587	0.204119983	0.69019608	0.770852012	0.763427994	-1	0.230448921	0.643452676	0.681241237	-0.522878745	0.361727836	0.633468456	0.643452676	-0.522878745	0.62324929	0.740362689	0.662757832	-1	-1	-1	-1	0	0	0	0	0	1.788854382	2.144761059	2.366431913	0	0	0	0	2.236067977	0	1.303840481	2.213594362	0.948683298	1.516575089	2.28035085	2.258317958	0	1.949358869	2.167948339	2.28035085	1.224744871	2.19089023	2.408318916	2.387467277	0	1.264911064	2.073644135	2.167948339	0.447213595	1.483239697	2.049390153	2.073644135	0.447213595	2.024845673	2.323790008	2.121320344	0	0	0	0	-0.050702013	-0.050702013	-0.207977376	-0.355375502	-0.865163895	0.82057722	1.097042055	0.989104857	-0.071059848	-0.086782944	-0.250122263	-0.309012845	0.303957438	-0.121305038	0.62435319	-0.091978442	-0.707253887	0.104334256	0.696117587	0.250144279	-2.793148382	0.622407025	0.340496823	0.369398043	-0.470040812	1.345570394	1.077093126	0.75979533	-2.836606714	-0.548215004	0.275967875	0.198950622	-1.919178742	0.103260455	0.313503255	0.144257678	-1.688523795	1.029280939	0.857869034	0.361709096	-0.605815742	-0.126897547	-0.050702013	-0.339631314
TW_2151_TW_2151	TW_2151_TW_2151	0	0	0	7.2	0	0	0	7.5	0	0	0	0	7.5	0	0	7.3	0.9	0.7	2.7	0.8	1.8	5.8	5.8	3.6	1.7	1.3	2.3	1.1	2.1	4	4.8	5.3	2.4	6.9	1.6	2.4	1.2	1.5	3.4	2.9	0	0	0	0	-1	-1	-1	0.86332286	-1	-1	-1	0.880813592	-1	-1	-1	-1	0.880813592	-1	-1	0.86923172	0	-0.096910013	0.447158031	-0.045757491	0.278753601	0.770852012	0.770852012	0.568201724	0.255272505	0.146128036	0.380211242	0.079181246	0.342422681	0.612783857	0.69019608	0.73239376	0.397940009	0.84509804	0.230448921	0.397940009	0.113943352	0.204119983	0.544068044	0.477121255	-1	-1	-1	-1	0	0	0	2.683281573	0	0	0	2.738612788	0	0	0	0	2.738612788	0	0	2.701851217	0.948683298	0.836660027	1.643167673	0.894427191	1.341640786	2.408318916	2.408318916	1.897366596	1.303840481	1.140175425	1.516575089	1.048808848	1.449137675	2	2.19089023	2.302172887	1.549193338	2.626785107	1.264911064	1.549193338	1.095445115	1.224744871	1.843908891	1.702938637	0	0	0	0	-0.050702013	-0.050702013	-0.207977376	4.136296226	-0.865163895	-0.907601625	-2.153435114	1.901854468	-0.071059848	-0.086782944	-0.250122263	-0.309012845	0.944426861	-0.121305038	-1.331927164	1.186244711	-0.707253887	-1.011348151	-0.703292349	-2.867780696	-0.410799064	1.440575862	0.959199452	-0.669075858	-0.330413499	-0.398337829	-0.709687779	-2.296297403	-0.235681134	0.813435312	0.531577832	0.557123035	-0.065836382	1.843369271	-1.27302094	-1.017671189	-0.655460958	-0.254726864	-0.141194972	-0.40869453	-0.605815742	-0.126897547	-0.050702013	-0.339631314
TW_2208_TW_2208	TW_2208_TW_2208	0	0	0	0	0	5.6	2.1	3.8	0	0	0	0	6.1	0	0	5.8	0.9	0.5	3	3.8	1.3	3.1	1.3	3.7	1	0.9	1.7	3.8	2.9	3.7	3.7	3.7	1.4	1.1	2.1	3.7	2.6	1.4	0.5	3.7	0	0	0	0	-1	-1	-1	-1	-1	0.755874856	0.342422681	0.591064607	-1	-1	-1	-1	0.792391689	-1	-1	0.770852012	0	-0.22184875	0.491361694	0.591064607	0.146128036	0.505149978	0.146128036	0.579783597	0.041392685	0	0.255272505	0.591064607	0.477121255	0.579783597	0.579783597	0.579783597	0.176091259	0.079181246	0.342422681	0.579783597	0.431363764	0.176091259	-0.22184875	0.579783597	-1	-1	-1	-1	0	0	0	0	0	2.366431913	1.449137675	1.949358869	0	0	0	0	2.469817807	0	0	2.408318916	0.948683298	0.707106781	1.732050808	1.949358869	1.140175425	1.760681686	1.140175425	1.923538406	1	0.948683298	1.303840481	1.949358869	1.702938637	1.923538406	1.923538406	1.923538406	1.183215957	1.048808848	1.449137675	1.923538406	1.61245155	1.183215957	0.707106781	1.923538406	0	0	0	0	-0.050702013	-0.050702013	-0.207977376	-0.355375502	-0.865163895	1.378564097	0.042795048	-0.033739905	-0.071059848	-0.086782944	-0.250122263	-0.309012845	0.601860461	-0.121305038	-1.331927164	0.417797162	-0.707253887	-1.223933936	-0.508083268	-0.45615221	-0.768540771	0.28606012	-2.304942614	-0.598110169	-0.866782455	-0.716164031	-1.135942634	-0.240385069	0.219843159	0.671800813	-0.051279859	-0.453246736	-0.681348044	-0.557803762	-0.900442525	-0.18830389	0.168473266	-0.321372778	-2.507902122	-0.002484461	-0.605815742	-0.126897547	-0.050702013	-0.339631314
TW_2227_TW_2227	TW_2227_TW_2227	0	0	0	0	0	3.8	4.2	3.7	0	0	0	0	5	0	1.5	5.1	0.9	1	3.9	4	1	4.1	4.4	4.2	3.2	0.3	0.6	2.6	0.2	0.4	2.5	2.2	1.1	1.4	1.6	4.2	0.5	0.5	2.7	3.1	0	0	0	0	-1	-1	-1	-1	-1	0.591064607	0.633468456	0.579783597	-1	-1	-1	-1	0.707570176	-1	0.204119983	0.716003344	0	0.041392685	0.602059991	0.612783857	0.041392685	0.62324929	0.653212514	0.633468456	0.51851394	-0.397940009	-0.15490196	0.431363764	-0.522878745	-0.301029996	0.414973348	0.361727836	0.079181246	0.176091259	0.230448921	0.633468456	-0.22184875	-0.22184875	0.447158031	0.505149978	-1	-1	-1	-1	0	0	0	0	0	1.949358869	2.049390153	1.923538406	0	0	0	0	2.236067977	0	1.224744871	2.258317958	0.948683298	1	1.974841766	2	1	2.024845673	2.097617696	2.049390153	1.788854382	0.547722558	0.774596669	1.61245155	0.447213595	0.632455532	1.58113883	1.483239697	1.048808848	1.183215957	1.264911064	2.049390153	0.707106781	0.707106781	1.643167673	1.760681686	0	0	0	0	-0.050702013	-0.050702013	-0.207977376	-0.355375502	-0.865163895	0.97563761	0.952503366	-0.097062927	-0.071059848	-0.086782944	-0.250122263	-0.309012845	0.303957438	-0.121305038	0.505678252	0.025104882	-0.707253887	-0.743321239	0.025144995	-0.34038396	-1.017450041	0.756974187	0.159469035	-0.256859182	0.52578051	-1.381652637	-2.196384779	-1.009528255	-2.033943655	-1.719751172	-0.797750271	-1.628164837	-0.907397924	-0.353279313	-1.27302094	0.090522605	-1.274341541	-1.085436375	-0.559117908	-0.302367094	-0.605815742	-0.126897547	-0.050702013	-0.339631314
TW_2242_TW_2242	TW_2242_TW_2242	0	0	0	0	0	0	0.3	3.8	0	0	0	0	3.1	0	0.8	3.9	0.9	3.5	5.8	6.3	5.4	3.7	6.3	6.2	1.6	3.5	5.9	6.2	3.9	2.2	6.4	6.3	5.3	3.4	5.1	5.2	5.1	1.9	4.1	4	0	0	0	0	-1	-1	-1	-1	-1	-1	-0.397940009	0.591064607	-1	-1	-1	-1	0.505149978	-1	-0.045757491	0.602059991	0	0.556302501	0.770852012	0.806179974	0.740362689	0.579783597	0.806179974	0.799340549	0.230448921	0.556302501	0.77815125	0.799340549	0.602059991	0.361727836	0.812913357	0.806179974	0.73239376	0.544068044	0.716003344	0.72427587	0.716003344	0.301029996	0.62324929	0.612783857	-1	-1	-1	-1	0	0	0	0	0	0	0.547722558	1.949358869	0	0	0	0	1.760681686	0	0.894427191	1.974841766	0.948683298	1.870828693	2.408318916	2.50998008	2.323790008	1.923538406	2.50998008	2.48997992	1.264911064	1.870828693	2.42899156	2.48997992	1.974841766	1.483239697	2.529822128	2.50998008	2.302172887	1.843908891	2.258317958	2.28035085	2.258317958	1.378404875	2.024845673	2	0	0	0	0	-0.050702013	-0.050702013	-0.207977376	-0.355375502	-0.865163895	-0.907601625	-1.323338138	-0.033739905	-0.071059848	-0.086782944	-0.250122263	-0.309012845	-0.301899745	-0.121305038	0.010070087	-0.717016459	-0.707253887	0.685634091	0.977166725	0.825456932	1.33320168	0.576377968	1.220870536	0.937813888	-0.399135516	0.814353033	1.118514759	0.993826758	0.707857386	-0.143791488	1.270488308	1.111647561	1.200547055	0.652083124	0.736037167	0.602219608	1.197766911	-0.00813213	0.235497129	0.138311105	-0.605815742	-0.126897547	-0.050702013	-0.339631314
