TW_1915_TW_1915	TW_1915_TW_1915	2	32.5	0.138236	0.00202789	0.000610743	-0.00356499	-0.00204025	0.000651819	-0.000938013	-0.00127755	-0.0129836	-0.0562014	-0.0169908	0.0670751	-0.0905539	0.0822862	0.0878553	-0.0170704	-0.141697	0.0558494	0.0630405	-0.102238
TW_1916_TW_1916	TW_1916_TW_1916	2	32.5	0.138236	0.00202789	0.000610743	-0.00356499	-0.00204025	0.000651819	-0.000938013	-0.00127755	-0.0129836	-0.0562014	-0.0169908	0.0670751	-0.0905539	0.0822862	0.0878553	-0.0170704	-0.141697	0.0558494	0.0630405	-0.102238
TW_1937_TW_1937	TW_1937_TW_1937	1	22	-0.0218152	-0.00147077	-0.00763899	0.00425924	-0.000985462	0.00447992	-0.00160681	-0.00309566	0.00614762	0.0112723	0.0192098	-0.0163782	-0.0258081	0.0151138	0.00308901	0.000537141	0.00588599	-0.011936	0.0220095	-0.0499992
TW_1938_TW_1938	TW_1938_TW_1938	1	22	-0.0218152	-0.00147077	-0.00763899	0.00425924	-0.000985462	0.00447992	-0.00160681	-0.00309566	0.00614762	0.0112723	0.0192098	-0.0163782	-0.0258081	0.0151138	0.00308901	0.000537141	0.00588599	-0.011936	0.0220095	-0.0499992
TW_1939_TW_1939	TW_1939_TW_1939	1	22.6	-0.0150438	0.00055573	0.00116776	0.00184309	0.00139519	0.00495109	0.0108742	-0.0145968	-0.00483531	-0.00683397	-0.00969369	-0.0124674	-0.0999975	0.00253152	0.048435	0.00709683	0.0319227	-0.0384888	0.017573	-0.0219064
TW_1940_TW_1940	TW_1940_TW_1940	1	22.6	-0.0150438	0.00055573	0.00116776	0.00184309	0.00139519	0.00495109	0.0108742	-0.0145968	-0.00483531	-0.00683397	-0.00969369	-0.0124674	-0.0999975	0.00253152	0.048435	0.00709683	0.0319227	-0.0384888	0.017573	-0.0219064
TW_1965_TW_1965	TW_1965_TW_1965	2	24.8	-0.0187038	0.00174417	0.00359464	-0.000861493	0.00120406	0.00123793	0.00433371	-0.0193984	0.00317726	0.00779117	-0.0101748	-0.0104944	-0.00698276	0.0356665	0.0442022	0.0084871	-0.0334603	-0.0508328	-0.0788133	-0.0245773
TW_1966_TW_1966	TW_1966_TW_1966	2	24.8	-0.0187038	0.00174417	0.00359464	-0.000861493	0.00120406	0.00123793	0.00433371	-0.0193984	0.00317726	0.00779117	-0.0101748	-0.0104944	-0.00698276	0.0356665	0.0442022	0.0084871	-0.0334603	-0.0508328	-0.0788133	-0.0245773
TW_1987_TW_1987	TW_1987_TW_1987	1	55.6	0.141819	0.00309059	0.00303568	0.00141992	-0.000110065	-0.00138215	-0.00327626	-0.000332261	0.00410977	-0.0474449	-0.0101171	0.047653	0.0132701	0.0940226	0.157066	0.12812	-0.0881804	0.128087	-0.0243239	0.140594
TW_1988_TW_1988	TW_1988_TW_1988	1	55.6	0.141819	0.00309059	0.00303568	0.00141992	-0.000110065	-0.00138215	-0.00327626	-0.000332261	0.00410977	-0.0474449	-0.0101171	0.047653	0.0132701	0.0940226	0.157066	0.12812	-0.0881804	0.128087	-0.0243239	0.140594
